80.22058512 85.5440768 101.9820485 85.53309544
110.8489054 112.3162643 87.3932436 73.38412224
91.61700912 57.71477088 88.54163136 92.75316544
98.52026184 121.50138 78.13072228 83.38302752
50.78309132 57.21664 73.996728 82.32358212
95.36456592 63.15574512 85.741916 92.91281688
101.922158 89.29140948 88.144875 90.41552832
83.24007692 92.77210384 95.067648 89.056188
115.8877288 84.49943216 99.50469568 98.82480764
118.4005971 95.560192 99.70596636 109.460909
119.1796736 92.46648944 111.3752474 126.3447245
149.6157 127.287174 129.4826556 152.2578803
198.552744 122.529771 135.8206803 134.19328
193.5479603 128.9929514 165.033596 151.7726621
143.3813238 154.4650661 190.3473458 145.4375
162.4300938 144.8488642 133.6338432 155.6715597
179.5748614 186.8515667 113.746491 162.9079962
188.92224 174.7586048 150.128316 238.2266203
192.8410427 152.1709488 159.89818 165.7563721
196.165827 190.581417 147.5629376 247.98605
223.0139012 157.162563 119.7563494 194.2272384
198.600012 168.6889994 157.9642189 169.9884014
132.5264486 168.6921116 112.32 152.1900058
136.3815835 199.8039701 130.789217 207.1335302
146.1591102 192.620025 137.811155 268.1650234
176.271264 200.9063347 171.3079857 285.6777576
160.4530637 205.9301145 208.936 186.6989166
85.85476848 107.2072498 215.0589293 149.3747226
76.65519888 NA 79.899196 NA
86.53741824 NA NA NA
