80.22058512 85.5440768
110.8489054 112.3162643
91.61700912 57.71477088
98.52026184 121.50138
50.78309132 57.21664
95.36456592 63.15574512
101.922158 89.29140948
83.24007692 92.77210384
115.8877288 84.49943216
118.4005971 95.560192
119.1796736 92.46648944
149.6157 127.287174
198.552744 122.529771
193.5479603 128.9929514
143.3813238 154.4650661
162.4300938 144.8488642
179.5748614 186.8515667
188.92224 174.7586048
192.8410427 152.1709488
196.165827 190.581417
223.0139012 157.162563
198.600012 168.6889994
132.5264486 168.6921116
136.3815835 199.8039701
146.1591102 192.620025
176.271264 200.9063347
160.4530637 205.9301145
85.85476848 107.2072498
76.65519888 NA
86.53741824 NA
